Delta_mean,Delta_max,Theta_mean,Theta_max,Alpha_mean,Alpha_max,Beta_mean,Beta_max,Gamma_mean,Gamma_max,Alpha_Peak_Hz,file_id,label
0.0003131914479927603,0.0007824106292087324,4.434548185570802e-05,0.00014090310931963226,2.084568439803166e-05,0.00012788776366468626,4.040970396424658e-06,6.506092826603935e-06,2.317030092708365e-07,5.104208020051909e-07,9.5,mh_2019_0000261,0
2.6861953512111925e-05,0.0001562439064320307,8.662839913075003e-06,3.201339312423812e-05,7.104531948646331e-06,1.905104125645415e-05,2.609384588112462e-06,6.1845389789091065e-06,1.0581706552537116e-07,1.9176341365207903e-07,9.5,mh_2024_0004127,0
6.945416704432652e-06,1.3724614112539055e-05,3.039002669215995e-06,7.017145078022642e-06,3.3497866076924993e-06,1.2071876089218387e-05,1.3663883489546413e-06,2.882897065449532e-06,5.2642984520338856e-08,1.23672672227554e-07,11.0,mh_2020_0000417,0
1.2489627063148961e-05,2.738701174991633e-05,2.052768623476592e-05,3.234150817775881e-05,1.0883097208602195e-05,2.0189221763164638e-05,5.274632839361126e-06,8.64399302575687e-06,1.3068216723848454e-07,1.9775150487503092e-07,8.0,mh_2019_0001341,0
8.427512106777544e-05,0.0006450333799934645,2.1237322300431366e-05,0.00020486477103364695,6.056489339035019e-06,4.0505040017443256e-05,2.128351135204552e-06,1.4544645912531162e-05,5.4308770950589905e-08,2.4230419451179733e-07,8.5,mh_2024_0003724,0
5.9499553822476514e-05,0.000201025619824427,2.1886187462943948e-05,4.2250135237512375e-05,1.6603589019059672e-05,4.1767058602883094e-05,4.4274582439615634e-06,9.057856308111545e-06,1.2504734292739612e-07,4.366479509967762e-07,9.5,mh_2021_0000428,0
5.257300002955826e-05,0.0001874428217243913,8.005763165606923e-06,3.0775016861319276e-05,5.6991152820357765e-06,1.558588681229079e-05,2.647857535078869e-06,4.23193141591148e-06,8.960999898799646e-08,1.3899734787317196e-07,10.0,mh_2020_0000028,0
1.36748725156255e-05,4.148728254639787e-05,5.376064066721689e-06,1.0066138456287664e-05,9.598841497812343e-06,2.521226714409049e-05,2.5407194913171225e-06,5.751390967019398e-06,1.627204348038491e-07,8.939789977255664e-07,9.0,mh_2019_0000948,0
9.178871545664881e-05,0.000310920313782951,1.5144175445806904e-05,4.11995927490726e-05,4.03415303067547e-06,1.8795664088711494e-05,2.7395360585587376e-06,8.628730277793125e-06,8.633259403786876e-08,1.5101414818924353e-07,8.0,mh_2020_0000781,0
3.262402485518635e-05,0.00012154186777711193,1.1099516199757521e-05,2.5126559547405276e-05,2.178296767023263e-05,5.044530631707125e-05,2.128922004819119e-06,3.5383671177536017e-06,4.7916809108556543e-08,6.442412703515627e-08,8.5,mh_2019_0000472,0
8.497100545436799e-05,0.000296865677057677,2.31483612414335e-05,7.338203615495274e-05,4.8421996754394845e-06,1.0155012521691913e-05,2.0258154510903386e-06,3.4561089661207157e-06,9.130967844350117e-08,2.334304430159086e-07,8.0,mh_2019_0002333,0
1.9029489910918616e-05,4.428351281080803e-05,1.2845997577844627e-05,5.2268315498694046e-05,1.5709636876443627e-05,7.862633084894255e-05,2.2247580084651295e-06,5.1010933011773834e-06,8.604981680398524e-08,1.5946435741103582e-07,8.5,mh_2019_0001244,0
1.1425561765554511e-05,2.2096354464604356e-05,2.509435107736132e-05,4.1711931085074215e-05,1.018379136502511e-05,1.905770567321585e-05,2.9296975946722257e-06,4.461436977000476e-06,6.997616895540195e-08,9.565908336168497e-08,8.0,mh_2020_0000405,0
2.3235109322661496e-05,7.386033950056317e-05,4.64939573956083e-06,1.1004792742844259e-05,6.321481906461357e-06,4.9316805302662655e-05,1.5334794628858254e-06,3.088720794607088e-06,4.996952974073294e-08,1.0420062552686275e-07,9.5,mh_2019_0001423,0
8.690709724214862e-05,0.00024365263885919104,3.204560575487949e-05,6.878419792379878e-05,3.681051064180388e-05,0.00013293501276115063,7.373376621085085e-06,2.0009060082285726e-05,3.1076775534382214e-07,1.3078579526435235e-06,9.5,mh_2019_0000173,0
9.127994382271145e-05,0.00047327092839465973,3.8632449609067e-05,0.0002255107733502886,3.532233576205688e-05,0.00025579975969285953,6.894031957609104e-06,5.0700925612053224e-05,2.7977828954030106e-07,2.2447694468590045e-06,9.5,mh_2020_0000145,0
0.0002696559451630955,0.0009270470354469494,7.328932043148626e-05,0.00035976367190895136,3.286701090030262e-05,8.361295470076045e-05,8.761316772933533e-06,2.7850067424457405e-05,2.620021306538694e-07,8.221736767959848e-07,10.0,mh_2022_0000014,0
7.657442336048388e-06,2.2502462531728486e-05,4.293228126776083e-06,9.494250494421088e-06,1.892723493571107e-05,7.440700963219513e-05,2.7428277742984715e-06,6.438342111807608e-06,1.2915206636206772e-07,3.020882123559239e-07,9.5,mh_2020_0000515,0
4.0231114018290525e-05,0.0004008098170088784,9.608402654736095e-06,5.665799842509314e-05,8.045935179072104e-06,2.0745644564928743e-05,2.269859406369776e-06,7.1634598640587606e-06,1.5824876363630175e-07,6.47273294753218e-07,8.5,mh_2019_0002259,0
9.086455274007673e-06,3.0814703384497206e-05,5.227839139867621e-06,1.1417278779920084e-05,1.1513875963735361e-05,3.4713664207926904e-05,1.9846281323434863e-06,3.5514308605582317e-06,4.035912645452249e-08,8.492076058987478e-08,9.0,mh_2019_0001747,0
4.067562565991756e-05,0.00019004973000730243,1.181446605851894e-05,3.747443448964888e-05,9.92444845825973e-06,2.71310606615937e-05,1.9741073009719433e-06,2.9478362007214078e-06,9.785711162742888e-08,1.3936594134649027e-07,9.5,mh_2019_0000230,0
6.463362854813398e-05,0.00016184591116744462,2.2496841415165342e-05,4.453467219916064e-05,6.8050041286636095e-06,1.3712187722948633e-05,2.028797816592522e-06,3.950205212013002e-06,6.484079075799772e-08,1.37272583890426e-07,9.0,mh_2019_0001642,0
2.8849205814266076e-05,9.867805935315518e-05,9.230309173122342e-06,2.1649233254963998e-05,5.9698533363823536e-06,1.143772247121614e-05,3.030665958777078e-06,5.845590877460787e-06,1.0755416485698605e-07,3.2475324742653304e-07,8.5,mh_2019_0000555,0
3.272672887624624e-05,0.00012704042512177953,1.4568788333461991e-05,3.633407853163368e-05,1.256587111104156e-05,2.9978517918711126e-05,2.0549077716741403e-06,3.815642829033778e-06,4.607708092501703e-08,7.65342933092901e-08,8.5,mh_2020_0000104,0
2.3374729053958558e-05,0.00010630431003789692,7.703519197527264e-06,2.2545937392986853e-05,7.196891185910094e-06,1.432675074228459e-05,5.261149767491617e-06,1.3376848211530393e-05,4.1300558437797706e-07,1.3724633884055515e-06,10.5,mh_2020_0000625,0
0.00018683012124509691,0.0008367985613689664,4.023748557809967e-05,0.00016881027914150552,1.1441499118145737e-05,2.982666113679994e-05,5.104554459169671e-06,1.5656138663174097e-05,2.2067372451500065e-07,6.90053215513253e-07,8.0,mh_2024_0003700,0
1.2222340513048252e-05,3.455136882973045e-05,9.592523301807356e-06,1.859174897447276e-05,7.43415979815127e-06,1.8503759534290936e-05,2.8897602180700845e-06,5.087535443897435e-06,8.691163715333538e-08,1.312899868789689e-07,9.0,mh_2019_0001954,0
0.0001964506317340419,0.0006509468072568839,4.467302119874109e-05,0.0001573668441408782,1.182056672321138e-05,4.2615273986114515e-05,4.836052639538224e-06,1.6423051244401546e-05,1.41201333823093e-07,4.7285893982975425e-07,9.5,mh_2024_0004170,0
3.249227717366165e-05,0.00011251619415603265,1.2538641522374762e-05,2.4548543300505512e-05,8.292438942654178e-06,1.9563427833913322e-05,2.1366610340118455e-06,3.5586581894901646e-06,7.13194157515383e-08,1.1336184904589594e-07,8.5,mh_2019_0001252,0
3.241096048077618e-05,0.00011571448382189633,6.780875366750559e-06,1.5534029341585972e-05,9.875105542195739e-06,2.8735411000827378e-05,4.774245863569243e-06,1.1078425767618113e-05,2.4873277001055643e-07,6.958866263376445e-07,10.5,mh_2020_0000905,0
0.00011188058227664883,0.0003663154860036779,3.847855582748514e-05,0.0001316911777242937,1.1027931342986322e-05,2.1390602550674527e-05,5.759355844509669e-06,1.3889215826729698e-05,1.7673205025156822e-07,7.673167358702913e-07,8.0,mh_2022_0000351,0
1.6773584066141795e-05,6.541719850448902e-05,1.1537681191746668e-05,2.3613807505377414e-05,7.75132343151213e-06,1.6910859046307334e-05,2.9284997003192854e-06,4.6199138308710124e-06,8.420329307620944e-08,2.5451241304579546e-07,8.0,mh_2020_0000755,0
1.4869607891865605e-05,6.239961804729089e-05,3.167210228882676e-06,1.1959626580201373e-05,2.3801535771040327e-06,4.902668908010821e-06,2.942660905504515e-06,5.07675301913606e-06,1.5072005616822266e-07,3.596332231807699e-07,9.5,mh_2020_0000377,0
1.8653023568475993e-05,6.970141875865555e-05,1.055976407529611e-05,1.9664886558332007e-05,1.6525019162963078e-05,5.41330835287998e-05,3.507562839945344e-06,5.871905833397385e-06,4.583408884115803e-08,8.000564381921694e-08,10.0,mh_2024_0004275,0
3.1812645397979756e-05,0.0001292783825390586,1.1201628803110345e-05,2.7297225191938125e-05,5.7547291068165555e-06,1.3886162609124271e-05,2.81811625893794e-06,5.123458619816752e-06,1.4753223688419322e-07,5.153468111625406e-07,10.0,mh_2021_0000702,0
8.103878863636548e-06,1.4512548827925465e-05,5.55000142959557e-06,1.3056793252350559e-05,1.6282907172907734e-05,8.556812542855013e-05,3.932659972152746e-06,7.873016972011616e-06,4.1265514408339866e-07,1.1924558701209796e-06,10.0,mh_2020_0000273,0
6.391114043404775e-05,0.0002378487432112537,1.4629377460690281e-05,4.6517422693964034e-05,2.4936779064115886e-06,4.9422964539988465e-06,1.47878842010246e-06,2.2994832202222096e-06,5.812823728029162e-08,1.6497376184434233e-07,8.0,mh_2020_0000157,0
5.6421845632640145e-05,0.00046769039150546963,1.3927559895388281e-05,6.432116907453807e-05,5.84185462187432e-06,1.9037349186177797e-05,2.66883902674058e-06,7.979858954783036e-06,1.1275075128244319e-07,1.9044701916156756e-07,10.0,mh_2019_0001499,0
0.000721409059462874,0.0037679342111788723,7.766635572092625e-05,0.0002453144845227072,1.307587142924823e-05,3.62263227264807e-05,6.7455013052026645e-06,1.4700735122875033e-05,3.758030306319288e-07,1.1124191400327434e-06,8.0,mh_2019_0000342,0
5.717224843780179e-05,0.00011613214481541168,3.0274557720043232e-05,8.059764368108772e-05,1.6800213457350318e-05,6.431971749494171e-05,4.64768008992519e-06,9.830809657897512e-06,1.2744747856614023e-07,2.8767170282286155e-07,8.0,mh_2019_0000204,0
3.23220166090727e-05,0.00015020499884839806,1.0685922009259512e-05,3.283507846362811e-05,9.198303464634752e-06,2.909171555113497e-05,1.9829917106169776e-06,3.0362185082561687e-06,5.404978096498214e-08,8.881973337774171e-08,9.0,mh_2020_0000326,0
2.5855085332718087e-05,8.143152138580556e-05,2.4373160547715762e-05,8.739809104270084e-05,1.6885203103991018e-05,5.9362903650847664e-05,2.947345606356983e-06,5.6994251672223524e-06,5.2461743075037184e-08,8.29409570726389e-08,8.0,mh_2024_0003823,0
2.30828437080156e-05,7.273360735901937e-05,9.25613118900652e-06,2.0071115145181772e-05,5.833879092238036e-06,1.128330368791521e-05,3.425909585950478e-06,8.260029759326289e-06,1.7905410299423354e-07,4.779213890863119e-07,8.0,mh_2019_0000763,0
3.278516748249636e-06,1.6229170493763262e-05,1.3977228631219685e-06,4.887787842094996e-06,1.0928108882233093e-06,1.988842934513795e-06,7.307810965849708e-07,2.1997910428321777e-06,3.1005444118777215e-08,1.4622255569766125e-07,8.0,mh_2024_0004342,0
7.607374179843697e-05,0.0007181508136080532,2.1482659622698258e-05,0.00017311573555068682,9.060585300473733e-06,7.417340937060527e-05,5.455036550791408e-06,1.8544059968512405e-05,2.4372450155719377e-07,8.530096809904057e-07,9.0,mh_2021_0000789,0
4.064345887729922e-05,0.00012863671297380655,1.6866148362940888e-05,4.4597296628703154e-05,4.7096820605985886e-06,1.3276380615226543e-05,2.182328134701335e-06,6.720311060610076e-06,8.40394947267301e-08,1.780907574661131e-07,8.0,mh_2019_0000545,0
2.681121716937931e-05,0.00011738942084344379,8.663053747276203e-06,3.563732385019983e-05,5.247017977937007e-06,1.0792504730443317e-05,2.3537420357712927e-06,4.079028455129302e-06,1.2534848155053607e-07,3.5554329059020916e-07,10.0,mh_2022_0000260,0
1.555904707433052e-05,6.937300647924549e-05,5.187870517980243e-06,2.0844518203223488e-05,1.572655715480316e-06,2.9198442669996834e-06,1.5984842786673183e-06,3.478347673601947e-06,8.079832420165896e-08,3.133641136456833e-07,8.0,mh_2021_0000281,0
7.371549968769192e-05,0.00016494097169771586,2.0343067123175014e-05,6.941057334377452e-05,6.762124828678425e-06,1.400376915137731e-05,3.783202201762176e-06,8.928628648091215e-06,1.5251368146433048e-07,4.0613127848784924e-07,8.0,mh_2019_0001772,0
7.671067355651993e-05,0.0004801488708281979,2.6925784321770024e-05,0.00015310505914443108,6.0714210699565646e-06,1.5009166145130375e-05,3.178423802927163e-06,5.1204224360949225e-06,1.2141530267569382e-07,4.234059658958683e-07,8.0,mh_2020_0001138,0
3.9161132947691274e-05,0.00018211236661379014,8.809316697795584e-06,5.057911676715969e-05,4.651065055474651e-06,2.0894258985228805e-05,1.376868251000709e-06,4.515975799096419e-06,5.174564770406259e-08,1.1575042936808215e-07,9.5,mh_2019_0001467,0
1.0853178188753924e-05,2.9862097408571026e-05,3.5820295148176022e-06,6.580907376115429e-06,2.3230361582715995e-06,3.571302715478126e-06,2.9580645667544096e-06,4.147457251272581e-06,9.426370516523866e-08,1.9803985764084022e-07,9.5,mh_2019_0000655,0
5.6167351970411976e-05,0.0002467465297415638,1.3598500085444612e-05,5.607204133800407e-05,9.999211068392358e-06,5.039864104890004e-05,3.3498527847797143e-06,1.013262727811331e-05,2.0945104317962886e-07,9.047925769885646e-07,10.5,mh_2019_0000515,0
8.65319264548197e-05,0.00032526254920840054,1.5589922147728182e-05,5.866467954238098e-05,3.5401962200747166e-06,8.642692214400582e-06,2.1152177264246212e-06,5.510431768126367e-06,1.2320896862996664e-07,6.717317388524728e-07,8.0,mh_2019_0000708,0
7.784959321545311e-05,0.00018564834898138135,1.6457687950040347e-05,3.828087332021655e-05,6.881965405581289e-06,1.468224716057589e-05,4.276951301187812e-06,7.78549811167446e-06,3.7131543666358195e-07,1.4278894271866691e-06,8.0,mh_2019_0001856,0
4.80143950127838e-05,0.00021040123865062564,1.1780547723796525e-05,3.670565581548966e-05,8.34205641192255e-06,2.9206133845837182e-05,2.1848478480804463e-06,4.189729354408898e-06,7.910051713388871e-08,1.9419460743587993e-07,10.0,mh_2020_0001235,0
9.270179446533912e-05,0.0004589166197962846,3.427647948157385e-05,8.934818981462345e-05,5.61696775937035e-06,1.2461216120916978e-05,2.483057443439151e-06,5.811932355904053e-06,5.514039861658119e-08,1.9815632970430715e-07,8.0,ffh_2024_0000310,0
1.9203688524754354e-05,0.00011098784067594814,5.752335112792842e-06,1.5467278959397505e-05,3.726540016782881e-06,9.91036517483875e-06,2.076247290831791e-06,5.4148077673527665e-06,1.0416165821799571e-07,3.011448601088676e-07,10.5,mh_2024_0003713,0
2.1902314047075733e-05,8.213955110773733e-05,1.0984430092346522e-05,1.728916665887375e-05,6.967726499328602e-06,1.591566752861012e-05,2.1376152694152997e-06,3.4803121188181958e-06,6.611623253599967e-08,1.2280931345388247e-07,8.0,mh_2020_0000692,0
0.0006979806983748944,0.0013200093767260267,0.0001820304287851676,0.0002916451924783702,6.678614948397897e-05,0.00018436333314396982,2.48591261045067e-05,5.6568484465645184e-05,8.508000153794372e-07,2.0269479283875703e-06,9.5,mh_2019_0001174,0
1.3735362564773568e-05,7.392303077406112e-05,5.766753324901263e-06,1.873148564910887e-05,3.4323424072937285e-06,6.534969776073916e-06,2.917866952576305e-06,7.285009859289333e-06,1.9089645995570242e-07,6.391733464703572e-07,8.0,mh_2021_0000815,0
4.272165759990276e-05,0.0001469187504590021,1.3192875382888662e-05,3.360225105052339e-05,6.2867518501110606e-06,1.103591263833168e-05,3.609386952291161e-06,7.2342737114714225e-06,1.2345504050456088e-07,5.580287413296854e-07,9.0,mh_2020_0000163,0
0.0006417321856407706,0.0030881615234990886,0.00012290860503636785,0.0006666969277516188,4.082760303871176e-05,0.00020541129635606256,4.9861762335585374e-05,0.00025090897740548054,4.568120862644682e-06,2.742477321089919e-05,8.0,mh_2019_0000681,0
0.00023569806042340625,0.0010760572106090173,5.216729567459628e-05,0.00023199233710379644,9.277445151919537e-06,3.6575641113283536e-05,9.781997571734873e-06,4.441867075728583e-05,1.1740777580659372e-06,6.243246115237261e-06,8.0,mh_2022_0000224,0
3.51149167285268e-05,0.0001724094060913608,9.803727477419698e-06,3.4896271296077786e-05,7.987184226725998e-06,1.725541128135487e-05,3.936388855832114e-06,6.578114597989486e-06,1.2168094637289218e-07,2.8095455295718946e-07,10.0,mh_2019_0000987,0
4.103708489802625e-05,0.00016272270544994614,1.378801222214253e-05,5.070247873056933e-05,6.546921565714955e-06,1.5617005918861355e-05,1.38015471979195e-06,2.216661973607731e-06,6.864299726533941e-08,1.6022798795232158e-07,8.5,mh_2019_0000845,0
0.0007031462672812335,0.0027039169549179834,0.00014618409300495519,0.0004511249626469102,3.418619748759176e-05,9.445088596344267e-05,1.783451503576384e-05,3.9761904461076124e-05,8.272673853822385e-07,1.8291553461277334e-06,8.0,mh_2019_0002070,0
0.0003022235312548526,0.0016892589335936866,6.937754841987902e-05,0.00038039990233586723,1.4175433628411228e-05,7.453169511741561e-05,1.0483541603353809e-05,3.495887024860661e-05,3.2722381978669956e-07,9.076767463196307e-07,8.0,mh_2020_0000441,0
6.395263595229277e-05,0.0001677136006727705,1.1915855769824765e-05,3.1840544361152665e-05,3.862438853233984e-06,1.937897014764903e-05,6.143315627821025e-06,1.5836880616899367e-05,4.11253192816863e-07,9.27255415502991e-07,9.5,mh_2019_0000141,0
8.236449366881999e-05,0.00021076257836215198,2.4307404831121743e-05,3.966713206458319e-05,1.4929592747138784e-05,3.619326223397148e-05,3.6629597120918267e-06,5.173658803808067e-06,1.9992796515995415e-07,4.5756900167452115e-07,8.0,mh_2019_0001552,0
1.9661790507151648e-05,4.071451887878794e-05,6.11307460225481e-06,8.624265006961661e-06,4.110129792052692e-06,6.7291397821352985e-06,1.7338090722560186e-06,2.4291615685317147e-06,6.094904445815219e-08,1.510690026610748e-07,8.0,mh_2020_0000348,0
5.345226116370257e-06,9.370827534189106e-06,1.4251873499895213e-05,3.779355427459708e-05,2.400451464806896e-05,8.93982825812894e-05,3.860700689937684e-06,8.305209181113343e-06,9.318503650890374e-08,1.8003271933250265e-07,8.5,mh_2024_0004148,0
1.745561494476127e-05,6.428685786674898e-05,7.5932505379509455e-06,2.146797427548455e-05,3.069678792866476e-06,4.8439563687707e-06,1.8194076417451382e-06,3.57277804835923e-06,1.3668631876853507e-07,3.826546486742891e-07,8.5,mh_2019_0001327,0
2.234068083252742e-05,9.270621193346159e-05,9.614316118889132e-06,3.315868683904911e-05,9.71036599850542e-06,3.0116072005914368e-05,2.956368204591086e-06,5.38229202616235e-06,1.3803211115991909e-07,4.6000501630848175e-07,8.5,mh_2019_0002168,0
3.320373875331115e-05,0.00017247718030239138,2.7905497210129956e-05,0.00012616613647117465,2.5995028640856967e-05,9.328533074400742e-05,6.498273888938063e-06,1.7235011440607437e-05,9.864691400380695e-08,2.690734737482645e-07,9.5,mh_2024_0003744,0
