file_id,duration,n_flat_channels,alpha_peak,SNR_proxy_delta
mh_2019_0001290,1036.995,22,10.0,6.245048596492332e-05
mh_2019_0002351,801.995,20,8.0,0.0005548688158674139
mh_2020_0000884,1801.995,22,8.0,0.00022901639865783414
mh_2018_0000171,394.995,21,8.0,0.0003572881299504349
mh_2019_0002202,1012.995,22,10.0,7.928939859568821e-05
mh_2019_0001152,599.995,22,8.0,0.00012774977532625914
mh_2021_0001098,1347.995,22,9.5,1.1194866433463573e-05
mh_2019_0001565,611.995,22,9.5,0.00011239767808375057
mh_2019_0002057,1350.995,22,9.0,0.00010127618211879214
mh_2019_0002262,902.995,22,8.0,6.683792134542939e-05
mh_2019_0000552,323.995,22,9.0,5.8957414784067544e-05
mh_2019_0000123,559.995,22,9.0,4.0301605918337625e-05
mh_2020_0001111,1800.995,22,8.5,0.00012197294084322618
mh_2019_0002234,899.995,22,8.5,0.0002700462360014458
mh_2020_0000635,379.995,22,8.0,0.00020842882226269698
mh_2019_0001902,672.995,22,9.5,8.540075883384894e-05
mh_2019_0000538,421.995,22,9.5,8.59262088121996e-05
mh_2019_0000285,488.995,22,8.0,1.263598605156025e-05
mh_2019_0000248,735.995,22,8.5,0.00010980257247121939
mh_2020_0000337,585.995,22,8.0,9.869550131982032e-05
mh_2019_0000916,659.995,22,10.5,4.148033124543871e-05
mh_2019_0002094,1021.995,22,8.5,2.4759394996561773e-05
mh_2019_0001941,607.995,22,9.5,0.00010634457362024231
mh_2019_0000786,661.995,22,9.0,2.541249111011442e-05
mh_2019_0000484,573.995,22,8.0,3.6885552829185035e-05
mh_2020_0000573,903.995,22,8.5,8.79866905636913e-05
mh_2020_0000734,1800.995,22,8.5,0.00015818478570813523
mh_2020_0000908,1802.995,22,8.0,0.0001097310071508217
mh_2020_0000100,907.995,21,8.0,0.00010180989652592999
mh_2020_0000828,1799.995,22,8.0,8.602461976871788e-05
mh_2019_0000041,818.995,22,9.0,4.177753764851796e-05
mh_2022_0000244,625.995,22,8.0,8.83130009535864e-06
mh_2019_0002134,795.995,22,8.0,0.00034801489972604373
mh_2019_0002293,779.995,18,8.0,0.0011895287820364087
mh_2019_0000283,696.995,22,8.0,0.0001338387138488608
mh_2019_0002369,719.995,22,8.0,7.200268860197356e-05
ffh_2024_0000054,1543.995,22,8.0,3.423614432807805e-05
mh_2018_0000095,644.995,22,8.5,4.6882350915577686e-05
mh_2024_0003454,1043.995,20,8.0,0.0005184812995782117
mh_2020_0000627,1439.995,22,8.0,0.0002998217692121101
mh_2020_0000250,962.995,22,12.0,1.6601273857728252e-05
mh_2020_0000864,1832.995,22,8.0,5.3098954125675907e-05
mh_2019_0000116,517.995,22,9.0,1.3794912158803555e-05
mh_2019_0001122,513.995,22,8.0,0.0004172813224490927
mh_2019_0001658,889.995,22,9.0,8.75726964516191e-05
mh_2020_0000638,1800.995,22,10.5,5.353694548838845e-06
mh_2020_0000952,1502.995,22,8.0,0.0004377653926842662
mh_2019_0002236,977.995,22,8.0,3.7080422485854716e-05
mh_2019_0000886,695.995,22,8.5,4.5034205091575724e-05
mh_2021_0001152,1291.995,22,8.0,0.00016112214581608358
mh_2019_0000108,1208.995,22,8.0,9.71244435841785e-05
mh_2020_0000577,875.995,22,10.0,8.722462131110551e-05
mh_2019_0001364,1088.995,22,8.0,1.2066170604212372e-05
mh_2019_0002008,1079.995,22,10.0,6.15593229695969e-05
mh_2020_0001066,1329.995,22,10.0,8.545850614103498e-05
mh_2019_0002350,971.995,22,8.0,0.00012364216266960793
mh_2019_0000385,780.995,22,10.0,2.0037185302244118e-05
mh_2019_0000264,718.995,22,10.0,3.465428737915162e-05
mh_2020_0000222,1383.995,22,8.5,3.4618029125603066e-05
mh_2019_0000217,982.995,21,8.5,5.224359395287549e-05
mh_2019_0001216,614.995,22,9.5,3.172275741580577e-05
mh_2019_0002511,695.995,22,8.0,0.00022773426548387452
mh_2019_0002661,846.995,22,9.5,3.75933761563402e-05
mh_2019_0001425,1056.995,22,8.5,1.540740255897727e-05
mh_2024_0004073,543.995,22,9.0,2.572834461883066e-05
mh_2019_0001402,606.995,22,8.5,1.2866595140856488e-05
mh_2020_0000624,921.995,22,8.0,7.13162999456061e-05
mh_2019_0002430,1114.995,22,8.0,0.0001702486242680812
mh_2020_0000862,1799.995,22,8.0,2.9020750270486905e-05
mh_2020_0000851,1799.995,22,9.0,8.340810433569977e-05
mh_2019_0002100,987.995,22,10.0,7.95985948309823e-05
mh_2019_0001270,604.995,22,9.0,0.00011151683670057445
mh_2020_0000827,1803.995,22,9.0,9.813189679804648e-05
mh_2019_0002382,632.995,22,8.0,2.800111824407868e-05
mh_2019_0001432,477.995,22,8.0,1.1576857932965473e-05
mh_2019_0001773,726.995,22,8.0,0.0004019130303612306
mh_2019_0001831,491.995,22,8.0,3.30600075519888e-05
mh_2019_0001242,599.995,22,8.0,3.4261880106680523e-05
mh_2024_0003841,1308.995,22,9.5,0.00023660437249318545
mh_2019_0002079,911.995,22,9.0,0.0001675749238545886
mh_2019_0001464,1010.995,22,8.5,1.885029429844585e-05
mh_2020_0000225,742.995,22,8.0,4.539449156630717e-05
mh_2020_0000290,499.995,22,8.5,1.606036535248716e-05
mh_2020_0000644,1202.995,22,8.0,0.00016408996854471174
mh_2019_0002257,875.995,16,8.0,0.0013973901180364084
mh_2019_0000710,495.995,22,8.0,3.888117345552905e-05
mh_2024_0002915,526.995,22,8.0,2.4426738952391986e-05
mh_2019_0002031,939.995,22,9.0,6.159344328425249e-05
mh_2020_0000266,542.995,22,9.0,1.1733229255946283e-05
mh_2020_0000681,1418.995,22,9.5,0.00015245019683270627
mh_2019_0001657,854.995,16,8.0,0.00158279253897895
mh_2019_0000115,550.995,22,8.5,1.3203124855772941e-05
mh_2019_0000025,733.995,22,9.5,4.390578772048216e-05
mh_2020_0001126,1759.995,22,9.0,3.5521723884085725e-06
mh_2019_0001406,749.995,22,8.0,0.0001338112717961106
mh_2019_0002098,909.995,21,8.0,0.00021323986515335588
mh_2020_0000551,1059.995,21,8.0,0.00036412505011492537
mh_2020_0000037,903.995,22,8.0,6.517180980823073e-05
mh_2020_0001071,680.995,22,9.5,2.319473319936565e-05
mh_2019_0000002,826.995,22,9.5,0.00011619621748102358
mh_2020_0001037,1800.995,22,8.5,1.8329994706322197e-05
mh_2019_0000901,623.995,22,9.0,2.306731787320585e-06
mh_2024_0003568,431.995,17,8.0,0.0012291070049617473
mh_2019_0001399,853.995,11,8.0,0.001626140365094511
mh_2019_0001593,903.995,22,8.0,2.415429836136684e-05
mh_2019_0002078,840.995,22,9.5,3.100490766016404e-05
mh_2019_0002077,887.995,22,9.5,1.9696204560444375e-05
mh_2019_0000224,696.995,22,9.0,5.73602067946825e-06
mh_2019_0001641,868.995,22,9.0,9.277613073911118e-05
mh_2019_0001391,1094.995,22,10.5,2.2048790256027554e-05
mh_2019_0002467,459.995,19,8.0,0.0006274671360769853
mh_2024_0003554,938.995,22,8.0,2.8188247898955685e-05
mh_2019_0001570,821.995,22,9.5,7.231818427422731e-05
mh_2019_0001352,550.995,22,10.0,9.788079098822073e-05
mh_2019_0001842,574.995,22,8.0,0.00024029785387685133
mh_2020_0000948,1804.995,22,8.0,0.000692844599440691
mh_2020_0000859,1810.995,22,9.0,1.2360541352209363e-05
mh_2020_0001022,1799.995,22,8.0,0.0007911884843631293
mh_2019_0000241,340.995,22,8.0,0.00011682755402617103
mh_2019_0001608,496.995,10,9.0,0.0014822158436300227
mh_2019_0002312,1043.995,22,8.0,0.00019910855543258505
mh_2019_0001586,657.995,22,8.5,1.352571990770494e-05
mh_2019_0000551,683.995,22,11.0,8.955001989867709e-05
mh_2020_0000455,855.995,22,10.0,1.5999407060268598e-06
mh_2020_0000041,758.995,22,9.0,9.78179721203602e-05
mh_2019_0002052,850.995,22,8.5,5.8919438072773596e-05
mh_2019_0000509,782.995,22,8.0,0.0003600307809627459
mh_2019_0001862,574.995,22,8.0,1.738608929982798e-05
mh_2019_0000162,873.995,22,10.5,6.86267261887301e-05
mh_2019_0001451,743.995,22,9.0,0.00010922693127625663
mh_2019_0000406,828.995,22,8.0,0.00012028716839340612
mh_2019_0002054,853.995,22,8.0,2.1154641691061667e-05
ffh_2024_0000233,1223.995,22,9.0,0.00030673674302309373
mh_2019_0001238,762.995,22,8.0,0.00017335295860888028
mh_2019_0001690,601.995,22,9.0,1.0884439426795242e-05
mh_2020_0001005,1847.995,22,8.0,0.00016485210753273982
mh_2019_0000079,342.995,22,9.0,2.6960685233222245e-05
mh_2019_0000866,1619.995,22,9.5,2.8275071135058794e-05
mh_2020_0001226,1569.995,22,8.0,3.0589442427158285e-05
mh_2020_0000306,713.995,22,10.0,0.00017161018685788137
mh_2020_0000026,839.995,22,9.5,3.6980343218750683e-05
mh_2019_0002045,598.995,22,8.0,9.706324840709196e-05
mh_2019_0001607,931.995,22,8.0,8.234571414067945e-05
mh_2019_0002486,859.995,22,9.0,2.0733866537287952e-05
mh_2019_0001156,539.995,22,8.5,7.164663115010586e-05
mh_2020_0001082,1805.995,22,9.0,0.0002982664150344081
mh_2019_0000203,552.995,22,8.0,4.7484244876144015e-05
mh_2019_0000164,586.995,22,8.0,7.768347172517503e-05
mh_2019_0001509,1002.995,22,8.0,0.000156103496135316
mh_2019_0001099,602.995,21,9.0,6.733845930986813e-05
mh_2021_0000839,1332.995,22,10.5,1.1361607307238512e-05
mh_2020_0001081,1809.995,22,8.5,2.2660434197283064e-05
mh_2019_0002161,719.995,22,8.0,8.424989391060775e-05
mh_2019_0001916,687.995,22,8.0,0.0001237444469497624
mh_2019_0000583,531.995,22,8.0,4.010494736218285e-05
mh_2019_0000140,859.995,22,8.0,1.924865886219514e-05
mh_2019_0001249,903.995,21,8.0,0.0005567454445113997
mh_2024_0003398,907.995,22,8.0,0.00010673013050683177
mh_2019_0001669,839.995,22,10.5,2.9766282405907876e-05
mh_2020_0000418,429.995,22,8.5,9.510897980693995e-06
mh_2024_0003161,611.995,22,8.0,2.1179737826986894e-05
mh_2019_0000906,647.995,22,8.5,1.1564574218556355e-05
mh_2019_0002264,1321.995,22,9.0,0.00010381713110801451
mh_2022_0000177,1199.995,22,9.5,9.259621739246676e-05
mh_2019_0000997,841.995,22,8.0,0.00011684975732452677
mh_2019_0000222,514.995,21,8.5,3.2542582256133276e-05
mh_2020_0000964,1832.995,22,8.0,0.0008214055293488112
mh_2019_0000500,848.995,22,8.0,4.204956653571161e-05
mh_2020_0000680,1262.995,22,9.0,2.355044844352586e-05
mh_2019_0001621,868.995,22,8.0,9.772011619419331e-05
mh_2020_0000623,1500.995,22,8.0,8.696052915388544e-05
mh_2019_0001713,733.995,22,10.0,4.171453736592525e-05
mh_2020_0001088,1799.995,22,9.0,2.6240485311692966e-05
ffh_2024_0000121,1159.995,22,8.0,0.00023269830259748425
mh_2020_0000616,743.995,22,8.5,3.2302975629632713e-06
mh_2019_0002650,1346.995,22,8.5,0.00010423970106112144
mh_2019_0001125,654.995,22,10.0,6.320479336571583e-05
mh_2019_0001573,602.995,22,8.0,0.00020387262816251204
mh_2020_0001128,1799.995,22,9.0,0.0002360931787722816
mh_2019_0000489,671.995,22,8.0,0.00010342542179748833
mh_2019_0000099,911.995,22,8.0,8.911713911791742e-05
mh_2019_0001311,842.995,20,8.0,0.0008838960389805504
mh_2019_0001569,707.995,22,10.5,2.2334833180309325e-05
mh_2020_0000400,974.995,22,9.0,0.00014992799079252471
mh_2019_0001200,840.995,22,8.0,0.0003441553293947788
mh_2020_0000585,864.995,22,9.5,0.0001642025472511368
mh_2019_0001572,802.995,22,9.5,0.0002719190791665954
mh_2019_0001350,1074.995,19,8.0,0.0006469338342587335
mh_2024_0003359,488.995,21,8.0,0.0014623464718836025
mh_2020_0000006,843.995,22,8.0,0.0001715707652840494
mh_2019_0000225,706.995,22,9.0,0.00042839280792031175
mh_2019_0000499,697.995,22,8.0,0.00010260866496114354
mh_2019_0001035,588.995,22,8.0,9.002457143609484e-05
mh_2019_0000072,723.995,21,10.0,5.087280528211502e-05
mh_2019_0001072,622.995,22,9.0,4.588165193936598e-05
mh_2019_0001089,683.995,21,8.5,0.0002239204411515598
mh_2020_0000131,764.995,22,10.0,8.508562179339369e-05
mh_2019_0000408,849.995,20,8.0,0.0009367131117073464
mh_2019_0000513,820.995,22,9.0,3.4237454015627276e-05
mh_2019_0000535,624.995,22,9.0,0.00025242862616796396
mh_2019_0001650,681.995,22,9.0,3.504652464692401e-05
mh_2018_0000072,506.995,22,9.0,1.897723266565875e-05
mh_2020_0000036,900.995,22,8.0,0.00030554860290805117
mh_2020_0001173,1856.995,22,8.0,0.00014402437013188578
mh_2020_0000765,1222.995,22,8.0,0.00016618528848808667
mh_2019_0001436,754.995,22,11.0,2.094747945468256e-05
mh_2020_0000744,1803.995,22,9.5,3.0647251548247265e-05
mh_2019_0002389,828.995,22,8.0,2.53500378171543e-05
mh_2019_0001486,569.995,22,8.0,1.1915445258825367e-05
mh_2019_0001827,666.995,22,10.0,4.317604672427235e-05
mh_2020_0000247,847.995,18,8.0,0.001096714570745637
mh_2019_0000573,574.995,22,8.0,0.00015882604784821865
mh_2019_0002483,908.995,13,8.0,0.0015021619547869237
mh_2020_0001065,1475.995,22,8.0,0.0001309936631748448
mh_2019_0002153,840.995,22,8.5,2.8690698223911964e-05
mh_2020_0000965,2153.995,22,8.5,4.52789205139907e-05
mh_2020_0000676,1950.995,22,10.0,0.00010263612592576035
mh_2024_0003965,903.995,22,9.5,4.023082242496568e-05
mh_2020_0001199,1509.995,22,10.0,1.8627206818995375e-06
mh_2019_0001118,561.995,22,10.5,2.1587086288607463e-05
mh_2020_0000472,1676.995,22,8.0,1.3380324099118571e-05
mh_2019_0002149,780.995,21,8.0,0.0007132826438775167
mh_2019_0002380,1083.995,22,9.0,8.529491180071395e-05
mh_2020_0001228,1437.995,22,8.0,2.6075913457635663e-05
mh_2019_0001497,873.995,22,8.0,3.472892118610554e-05
mh_2019_0001904,817.995,22,8.0,4.866830416145222e-06
mh_2019_0001818,733.995,22,8.0,0.00020048439257440832
mh_2019_0001183,601.995,22,8.0,2.1152312905746385e-05
mh_2019_0000440,779.995,22,8.0,0.00015316010261620707
mh_2020_0001241,1802.995,22,8.0,6.279554102405075e-05
mh_2020_0000940,1805.995,22,9.0,0.00013151601238927047
mh_2024_0004322,966.995,22,8.0,3.743600070317814e-05
mh_2019_0002170,965.995,22,8.5,0.00010719538292621174
mh_2020_0001142,1797.995,22,8.0,4.164775639056795e-06
mh_2019_0001175,1197.995,22,8.0,0.00010668907763375928
mh_2021_0000109,1457.995,22,8.0,1.7735980383666155e-05
mh_2019_0000093,304.995,22,8.0,3.186620075130055e-06
mh_2020_0000956,2253.995,22,8.0,0.00033729662814898184
mh_2019_0001289,1023.995,22,8.5,4.0770617164698535e-05
mh_2019_0002063,311.995,22,8.0,0.0001832588240457679
mh_2020_0001089,1800.995,22,8.0,3.596612122694407e-05
mh_2019_0000911,664.995,22,9.0,5.296878358148645e-05
mh_2019_0002417,1101.995,22,8.0,6.511639241593948e-05
mh_2020_0001064,1624.995,22,9.5,0.0002337952963975702
mh_2019_0001258,879.995,22,9.5,6.365751081539576e-05
mh_2019_0000008,659.995,22,8.0,0.00013307748620129586
mh_2024_0003721,668.995,22,10.5,1.5539697440079608e-05
mh_2020_0000243,802.995,22,10.0,2.732241997247477e-05
mh_2020_0001024,1879.995,22,9.0,5.7048427406199835e-05
mh_2019_0000316,368.995,22,8.0,2.319204066781423e-05
mh_2019_0001466,835.995,22,9.5,0.00033778343068423006
mh_2019_0002203,839.995,22,8.0,3.9860877735320964e-05
mh_2019_0001893,612.995,22,8.5,1.9078321960489332e-05
mh_2020_0000502,837.995,22,8.0,0.00033061598175403883
mh_2020_0001250,1226.995,22,8.0,2.4210360751637144e-05
mh_2019_0001127,616.995,21,11.0,0.0002833722727770709
mh_2018_0000068,503.995,22,8.0,0.00029877784306776877
mh_2024_0003875,899.995,22,8.0,0.00012941474212025075
mh_2019_0002225,1019.995,22,10.5,1.038062021457354e-05
mh_2019_0002310,900.995,22,10.0,2.421927311193839e-05
mh_2019_0000182,721.995,22,10.0,4.33787908482895e-05
mh_2020_0000652,1199.995,22,8.0,0.00037554748929136307
mh_2020_0001208,2099.995,22,8.0,0.00011204817423035646
mh_2019_0000419,721.995,22,8.5,4.683793766485638e-05
mh_2019_0000498,889.995,22,10.0,2.1623147582593677e-05
mh_2019_0000926,640.995,22,8.0,0.0002889830340081626
mh_2019_0001734,934.995,22,8.0,4.9797816909527346e-05
mh_2019_0001140,564.995,22,9.0,0.0001439038033209558
mh_2020_0000830,1825.995,22,8.0,0.0003150086527948274
mh_2019_0001420,794.995,22,9.0,0.00023811589319747074
mh_2020_0000101,1127.995,22,8.0,0.00014075528553172633
mh_2020_0001008,1822.995,22,8.0,3.769561906691269e-05
mh_2019_0001433,572.995,22,8.0,0.00018919484396704586
mh_2019_0000090,1140.995,18,8.0,0.0012548482786357673
mh_2019_0000451,835.995,22,9.0,3.1966693141556235e-05
mh_2019_0002541,879.995,22,8.0,0.0003676573232060973
mh_2019_0002087,900.995,22,9.5,5.967206785351165e-05
mh_2020_0001018,1701.995,22,8.0,8.476524072996808e-05
mh_2019_0002578,525.995,22,9.0,4.820400685857309e-05
mh_2018_0000066,307.995,22,8.0,0.00013522332323752986
mh_2019_0001851,720.995,22,9.0,5.200896410541006e-05
mh_2020_0001090,1800.995,22,8.0,6.96281094902879e-05
mh_2019_0000036,604.995,21,8.0,3.582418783970793e-05
mh_2019_0002631,486.995,22,8.5,0.00017852568388458415
mh_2020_0001072,1499.995,22,9.5,1.8137504824758794e-05
mh_2019_0002526,822.995,22,8.0,0.00021300302100643405
mh_2022_0000327,1015.995,22,8.0,0.0006131137249927992
mh_2019_0000804,998.995,22,8.0,0.00011608386326046588
mh_2020_0001214,1799.995,22,10.5,0.00018246981655334704
mh_2020_0001196,1806.995,22,8.0,0.00019984346683716214
mh_2019_0001333,902.995,22,8.0,0.00023340493004095426
mh_2019_0000648,1636.995,22,9.5,3.128356094050255e-05
mh_2019_0001033,479.995,22,9.5,0.00010730817814034289
mh_2019_0000094,755.995,22,8.0,8.193963997439188e-05
mh_2020_0000844,1802.995,22,9.5,0.00011137248496301593
mh_2020_0000849,1801.995,22,8.0,4.3238211413272246e-05
mh_2019_0002046,852.995,22,8.0,9.814572058546543e-05
mh_2019_0002303,688.995,22,8.0,0.0004971574554124931
mh_2020_0000743,1809.995,22,8.0,9.804010736544016e-05
mh_2020_0000764,899.995,22,8.0,0.0002408902008111605
mh_2020_0000728,626.995,22,8.0,4.31988368949445e-05
mh_2020_0000626,1201.995,22,8.5,1.4534457919021764e-05
mh_2020_0001154,1859.995,22,8.0,0.0003309115029382706
mh_2020_0000376,1129.995,22,8.0,2.693052077686318e-05
mh_2019_0002095,839.995,22,9.0,4.191636071707095e-05
mh_2019_0000871,1006.995,22,8.5,8.594103603193446e-05
ffh_2024_0000073,1502.995,22,8.0,7.572518764244104e-05
mh_2020_0000603,899.995,22,8.0,0.0008522447157173554
mh_2020_0001028,1799.995,22,8.0,0.0004927578649337286
mh_2019_0002188,931.995,22,8.0,3.516772050437358e-05
mh_2020_0001041,1085.995,22,8.0,0.00022108844692664883
mh_2020_0000060,615.995,22,10.0,6.698377756291828e-07
mh_2019_0000993,660.995,22,9.0,6.87140856195022e-05
mh_2019_0000531,891.995,22,10.0,1.926660385893036e-05
mh_2019_0001042,421.995,22,8.0,0.0001252864044935607
mh_2019_0002021,791.995,22,9.0,3.367942949926229e-05
mh_2020_0000289,1851.995,22,8.0,2.7048637085419138e-05
mh_2019_0002076,840.995,22,8.0,7.116956679689351e-05
mh_2020_0000403,736.995,22,8.0,3.2985526030430955e-05
mh_2020_0000634,1342.995,22,8.0,1.8386629440875198e-05
mh_2019_0000268,685.995,22,9.5,0.00016443728109503744
mh_2019_0000884,831.995,22,8.0,0.0005613240709396017
mh_2020_0001183,1863.995,22,9.0,4.5956889066951175e-05
mh_2020_0000444,696.995,22,8.0,0.0002644066941245829
mh_2020_0001244,1511.995,22,8.0,0.00010114548381512821
mh_2019_0000860,821.995,21,9.5,4.139956121625265e-05
mh_2019_0000040,1163.995,22,8.5,9.419355683359799e-05
mh_2019_0001708,827.995,22,8.0,0.00013598595901275043
mh_2019_0000896,540.995,22,9.0,2.8041309917959025e-06
mh_2020_0000219,861.995,22,8.5,9.259641669186652e-05
mh_2019_0002218,608.995,22,8.0,6.800840797662606e-05
mh_2020_0000615,1221.995,22,9.0,1.8853794103774858e-06
mh_2019_0001280,727.995,22,8.0,0.0002512557343979145
mh_2020_0000353,938.995,22,8.5,5.4829037195854517e-05
mh_2019_0001153,808.995,21,8.0,0.000635286096496255
mh_2020_0000330,803.995,22,8.0,1.53928281924538e-05
mh_2019_0000246,540.995,22,8.0,3.97270985259335e-06
mh_2019_0000045,812.995,21,8.0,0.00020052648696770322
mh_2019_0001353,303.995,22,10.0,5.4324651740700325e-05
mh_2020_0000167,845.995,22,8.0,9.662595187444671e-05
mh_2020_0001204,1534.995,22,9.5,1.660003017313808e-05
mh_2019_0002123,885.995,22,10.0,4.3430869921388054e-05
mh_2019_0001512,739.995,22,8.0,0.0001737480280408113
ffh_2024_0000087,1811.995,22,8.0,2.325729249311559e-06
mh_2020_0000951,622.995,22,9.0,0.0002965912908900289
ffh_2024_0000360,1597.995,22,8.0,6.0156708626606455e-05
mh_2019_0002481,1070.995,22,8.0,7.240767277124354e-05
mh_2019_0000206,741.995,22,9.0,0.00016309359296461855
mh_2019_0000221,532.995,22,8.5,1.1851285716818843e-05
mh_2019_0001541,880.995,22,9.5,4.391994304189828e-05
mh_2019_0001097,593.995,22,8.0,5.1193255884805636e-05
mh_2019_0001462,1030.995,22,9.0,6.805750028101882e-05
mh_2021_0000130,1854.995,22,8.0,0.0001922191461530154
mh_2019_0002358,1247.995,22,9.0,8.109338333348708e-05
mh_2021_0000582,2267.995,22,9.5,2.11869359939991e-05
mh_2019_0001185,681.995,21,10.0,3.102728817172292e-05
mh_2020_0000519,902.995,22,9.0,0.00014609810094327964
mh_2019_0000076,613.995,22,8.5,1.4722084843267898e-05
mh_2019_0001032,555.995,21,11.0,0.0001338127478019324
mh_2019_0002394,952.995,22,8.0,0.0004767047068068143
mh_2019_0000783,863.995,22,8.5,3.242647466977645e-05
mh_2019_0000384,586.995,22,9.0,0.00014835349414048493
mh_2019_0001407,766.995,22,8.0,5.0076188057096676e-05
mh_2024_0003080,1001.995,22,9.5,1.679587882508855e-05
mh_2019_0000557,1096.995,21,8.5,5.64148986397158e-05
mh_2019_0000352,826.995,22,10.0,4.3679302123546456e-05
mh_2019_0000496,875.995,21,8.5,0.00023393532775851304
mh_2019_0001082,844.995,22,10.5,0.00013486473692343132
mh_2021_0000687,1199.995,22,9.0,0.00018779160228924626
mh_2019_0001025,784.995,22,9.0,2.3939053232188184e-05
mh_2019_0000286,513.995,22,8.0,6.669591416387307e-05
mh_2020_0000609,1203.995,22,8.0,5.0661660367647326e-05
mh_2019_0000344,625.995,22,8.0,0.0002589360250014468
mh_2019_0001450,869.995,22,8.5,3.575130290521291e-05
mh_2020_0000620,911.995,22,8.0,0.0003988071268374414
mh_2019_0002177,879.995,22,8.0,0.0001612773575168715
mh_2019_0001306,926.995,22,8.0,0.00011841500053915074
mh_2019_0002522,693.995,22,9.0,3.215593884516965e-06
mh_2024_0003323,896.995,22,8.5,0.00028568234377134407
mh_2021_0000691,1691.995,22,8.0,4.465263746518853e-05
mh_2019_0001179,1199.995,22,8.0,0.0005421192889537708
mh_2019_0000832,728.995,22,8.0,0.0001775728928838432
mh_2019_0000088,1326.995,22,8.5,6.902166252753095e-05
mh_2020_0000857,1799.995,13,8.0,0.0013922044158047194
mh_2019_0001271,784.995,22,9.0,0.0001286360999298104
mh_2019_0001021,635.995,22,9.0,7.691683107895068e-06
mh_2020_0000507,1401.995,22,8.0,0.0001891038612810398
mh_2020_0001143,1811.995,22,8.0,6.932055606657524e-05
mh_2019_0000188,551.995,22,8.5,0.0002462198585876381
mh_2020_0000854,1801.995,22,8.0,0.00014226944892180188
mh_2020_0000281,879.995,22,9.0,8.936773195322688e-05
mh_2020_0000784,1503.995,22,8.0,2.8616311592116582e-05
mh_2020_0000083,734.995,22,8.0,0.00013480992017779152
